knudsen	1,0,0.00012384667781286768,5.5450815126982364e-05
kollaros	1,0,0.00012384667781286768,5.5450815126982364e-05
krgp	2,0,0.0001857700167193015,5.5450815126982364e-05
kristin	2,0,0.0001857700167193015,5.5450815126982364e-05
laborious	0,1,6.192333890643384e-05,0.00011090163025396473
lacrecia	1,0,0.00012384667781286768,5.5450815126982364e-05
lagars	0,1,6.192333890643384e-05,0.00011090163025396473
lagrasta	1,0,0.00012384667781286768,5.5450815126982364e-05
lamb	1,0,0.00012384667781286768,5.5450815126982364e-05
lamproite	0,2,6.192333890643384e-05,0.0001663524453809471
lamps	0,1,6.192333890643384e-05,0.00011090163025396473
land	0,1,6.192333890643384e-05,0.00011090163025396473
lanterns	0,1,6.192333890643384e-05,0.00011090163025396473
large	0,7,6.192333890643384e-05,0.0004436065210158589
larger	2,0,0.0001857700167193015,5.5450815126982364e-05
largest	0,2,6.192333890643384e-05,0.0001663524453809471
last	9,5,0.0006192333890643383,0.0003327048907618942
laughed	0,1,6.192333890643384e-05,0.00011090163025396473
lauri	4,0,0.00030961669453216916,5.5450815126982364e-05
layout	0,3,6.192333890643384e-05,0.00022180326050792945
lcd	0,1,6.192333890643384e-05,0.00011090163025396473
lead	4,5,0.00030961669453216916,0.0003327048907618942
leaders	1,0,0.00012384667781286768,5.5450815126982364e-05
leadership	12,0,0.0008050034057836399,5.5450815126982364e-05
leap	0,1,6.192333890643384e-05,0.00011090163025396473
leaving	0,1,6.192333890643384e-05,0.00011090163025396473
lee	1,0,0.00012384667781286768,5.5450815126982364e-05
leederville	0,1,6.192333890643384e-05,0.00011090163025396473
left	4,0,0.00030961669453216916,5.5450815126982364e-05
legal	1,0,0.00012384667781286768,5.5450815126982364e-05
legs	0,1,6.192333890643384e-05,0.00011090163025396473
lengthen	0,1,6.192333890643384e-05,0.00011090163025396473
less	6,6,0.00043346337234503684,0.0003881557058888766
let	16,12,0.001052696761409375,0.0007208605966507708
liar	0,2,6.192333890643384e-05,0.0001663524453809471
like	14,34,0.0009288500835965075,0.0019407785294443829
lilly	1,0,0.00012384667781286768,5.5450815126982364e-05
linda	5,0,0.000371540033438603,5.5450815126982364e-05
lindiwe	0,2,6.192333890643384e-05,0.0001663524453809471
line	5,12,0.000371540033438603,0.0007208605966507708
lingerie	0,1,6.192333890643384e-05,0.00011090163025396473
link	1,5,0.00012384667781286768,0.0003327048907618942
linktocash	0,1,6.192333890643384e-05,0.00011090163025396473
liquids	1,0,0.00012384667781286768,5.5450815126982364e-05
listen	1,0,0.00012384667781286768,5.5450815126982364e-05
listened	1,0,0.00012384667781286768,5.5450815126982364e-05
lists	0,2,6.192333890643384e-05,0.0001663524453809471
living	0,3,6.192333890643384e-05,0.00022180326050792945
local	5,1,0.000371540033438603,0.00011090163025396473
loczk	0,1,6.192333890643384e-05,0.00011090163025396473
losing	0,2,6.192333890643384e-05,0.0001663524453809471
lower	0,1,6.192333890643384e-05,0.00011090163025396473
lowest	0,1,6.192333890643384e-05,0.00011090163025396473
lsc	0,1,6.192333890643384e-05,0.00011090163025396473
lunch	2,0,0.0001857700167193015,5.5450815126982364e-05
lycopodium	0,1,6.192333890643384e-05,0.00011090163025396473
m	10,14,0.0006811567279707721,0.0008317622269047354
mackey	1,0,0.00012384667781286768,5.5450815126982364e-05
macquarie	0,2,6.192333890643384e-05,0.0001663524453809471
macromedia	0,6,6.192333890643384e-05,0.0003881557058888766
mailto	0,5,6.192333890643384e-05,0.0003327048907618942
main	0,1,6.192333890643384e-05,0.00011090163025396473
makecashonline	0,1,6.192333890643384e-05,0.00011090163025396473
makes	0,4,6.192333890643384e-05,0.00027725407563491185
making	3,11,0.00024769335562573535,0.0006654097815237884
male	0,3,6.192333890643384e-05,0.00022180326050792945
man	1,3,0.00012384667781286768,0.00022180326050792945
managment	4,0,0.00030961669453216916,5.5450815126982364e-05
manganese	0,1,6.192333890643384e-05,0.00011090163025396473
manufacturers	0,1,6.192333890643384e-05,0.00011090163025396473
mark	5,1,0.000371540033438603,0.00011090163025396473
martina	4,0,0.00030961669453216916,5.5450815126982364e-05
martinez	1,0,0.00012384667781286768,5.5450815126982364e-05
mass	0,2,6.192333890643384e-05,0.0001663524453809471
massey	1,0,0.00012384667781286768,5.5450815126982364e-05
master	0,2,6.192333890643384e-05,0.0001663524453809471
material	0,1,6.192333890643384e-05,0.00011090163025396473
maybe	2,2,0.0001857700167193015,0.0001663524453809471
mc	0,1,6.192333890643384e-05,0.00011090163025396473
mcclankg	1,0,0.00012384667781286768,5.5450815126982364e-05
mccullough	1,0,0.00012384667781286768,5.5450815126982364e-05
mcf	1,0,0.00012384667781286768,5.5450815126982364e-05
mclafferty	1,0,0.00012384667781286768,5.5450815126982364e-05
mclarney	1,0,0.00012384667781286768,5.5450815126982364e-05
mcsherry	1,0,0.00012384667781286768,5.5450815126982364e-05
means	2,3,0.0001857700167193015,0.00022180326050792945
measure	0,1,6.192333890643384e-05,0.00011090163025396473
mechanism	1,0,0.00012384667781286768,5.5450815126982364e-05
medications	0,1,6.192333890643384e-05,0.00011090163025396473
meet	4,2,0.00030961669453216916,0.0001663524453809471
meeting	17,0,0.001114620100315809,5.5450815126982364e-05
memo	4,0,0.00030961669453216916,5.5450815126982364e-05
merchandisethat	0,1,6.192333890643384e-05,0.00011090163025396473
merchant	2,3,0.0001857700167193015,0.00022180326050792945
merry	2,0,0.0001857700167193015,5.5450815126982364e-05
metaphors	0,1,6.192333890643384e-05,0.00011090163025396473
meter	13,0,0.0008669267446900737,5.5450815126982364e-05
meyers	1,0,0.00012384667781286768,5.5450815126982364e-05
michelago	0,2,6.192333890643384e-05,0.0001663524453809471
michele	1,0,0.00012384667781286768,5.5450815126982364e-05
microsoft	0,6,6.192333890643384e-05,0.0003881557058888766
midwestern	1,0,0.00012384667781286768,5.5450815126982364e-05
mighty	0,1,6.192333890643384e-05,0.00011090163025396473
migraine	0,1,6.192333890643384e-05,0.00011090163025396473
miguel	1,0,0.00012384667781286768,5.5450815126982364e-05
milestone	0,1,6.192333890643384e-05,0.00011090163025396473
millions	0,2,6.192333890643384e-05,0.0001663524453809471
mime	0,1,6.192333890643384e-05,0.00011090163025396473
mind	0,13,6.192333890643384e-05,0.0007763114117777532
minerals	0,4,6.192333890643384e-05,0.00027725407563491185
miningnews	0,9,6.192333890643384e-05,0.0005545081512698237
minute	2,2,0.0001857700167193015,0.0001663524453809471
mircosoft	0,1,6.192333890643384e-05,0.00011090163025396473
mirror	2,0,0.0001857700167193015,5.5450815126982364e-05
mitral	0,1,6.192333890643384e-05,0.00011090163025396473
mix	1,0,0.00012384667781286768,5.5450815126982364e-05
mmce	1,0,0.00012384667781286768,5.5450815126982364e-05
mo	0,1,6.192333890643384e-05,0.00011090163025396473
moates	0,1,6.192333890643384e-05,0.00011090163025396473
moderates	2,0,0.0001857700167193015,5.5450815126982364e-05
moderator	0,4,6.192333890643384e-05,0.00027725407563491185
modification	0,1,6.192333890643384e-05,0.00011090163025396473
module	1,0,0.00012384667781286768,5.5450815126982364e-05
month	4,8,0.00030961669453216916,0.0004990573361428413
most	4,15,0.00030961669453216916,0.0008872130420317178
motivating	1,0,0.00012384667781286768,5.5450815126982364e-05
mouse	0,5,6.192333890643384e-05,0.0003327048907618942
move	3,3,0.00024769335562573535,0.00022180326050792945
mr	0,4,6.192333890643384e-05,0.00027725407563491185
msessa	1,0,0.00012384667781286768,5.5450815126982364e-05
mst	0,1,6.192333890643384e-05,0.00011090163025396473
multipart	0,1,6.192333890643384e-05,0.00011090163025396473
muscle	0,2,6.192333890643384e-05,0.0001663524453809471
musically	0,1,6.192333890643384e-05,0.00011090163025396473
must	5,10,0.000371540033438603,0.0006099589663968061
mx	0,6,6.192333890643384e-05,0.0003881557058888766
myinput	0,4,6.192333890643384e-05,0.00027725407563491185
myinputare	0,1,6.192333890643384e-05,0.00011090163025396473
names	5,0,0.000371540033438603,5.5450815126982364e-05
nation	0,1,6.192333890643384e-05,0.00011090163025396473
nature	0,1,6.192333890643384e-05,0.00011090163025396473
nbi	0,1,6.192333890643384e-05,0.00011090163025396473
neat	0,1,6.192333890643384e-05,0.00011090163025396473
nebulous	1,0,0.00012384667781286768,5.5450815126982364e-05
necessary	3,3,0.00024769335562573535,0.00022180326050792945
necessities	0,1,6.192333890643384e-05,0.00011090163025396473
need	35,14,0.002229240200631618,0.0008317622269047354
needed	6,1,0.00043346337234503684,0.00011090163025396473
negotiating	1,0,0.00012384667781286768,5.5450815126982364e-05
nero	0,1,6.192333890643384e-05,0.00011090163025396473
netsbestinfo	0,2,6.192333890643384e-05,0.0001663524453809471
network	0,1,6.192333890643384e-05,0.00011090163025396473
neuweiler	2,0,0.0001857700167193015,5.5450815126982364e-05
never	1,4,0.00012384667781286768,0.00027725407563491185
newcomers	2,0,0.0001857700167193015,5.5450815126982364e-05
news	1,5,0.00012384667781286768,0.0003327048907618942
newsboy	0,2,6.192333890643384e-05,0.0001663524453809471
newsletters	0,3,6.192333890643384e-05,0.00022180326050792945
nextpart	0,1,6.192333890643384e-05,0.00011090163025396473
nice	2,1,0.0001857700167193015,0.00011090163025396473
nickname	0,1,6.192333890643384e-05,0.00011090163025396473
nicolay	1,0,0.00012384667781286768,5.5450815126982364e-05
night	3,1,0.00024769335562573535,0.00011090163025396473
nodded	0,1,6.192333890643384e-05,0.00011090163025396473
nomination	4,0,0.00030961669453216916,5.5450815126982364e-05
nommensen	1,0,0.00012384667781286768,5.5450815126982364e-05
non	1,2,0.00012384667781286768,0.0001663524453809471
noon	1,0,0.00012384667781286768,5.5450815126982364e-05
norma	1,0,0.00012384667781286768,5.5450815126982364e-05
normal	0,8,6.192333890643384e-05,0.0004990573361428413
normet	0,2,6.192333890643384e-05,0.0001663524453809471
northern	0,3,6.192333890643384e-05,0.00022180326050792945
not	31,56,0.001981546845005883,0.003160696462237995
noted	1,0,0.00012384667781286768,5.5450815126982364e-05
notes	1,0,0.00012384667781286768,5.5450815126982364e-05
noticed	0,1,6.192333890643384e-05,0.00011090163025396473
novelties	0,1,6.192333890643384e-05,0.00011090163025396473
november	3,0,0.00024769335562573535,5.5450815126982364e-05
now	6,19,0.00043346337234503684,0.0011090163025396474
nowbetterthis	0,1,6.192333890643384e-05,0.00011090163025396473
nt	0,1,6.192333890643384e-05,0.00011090163025396473
number	9,2,0.0006192333890643383,0.0001663524453809471
obtain	1,2,0.00012384667781286768,0.0001663524453809471
obtained	0,1,6.192333890643384e-05,0.00011090163025396473
occasion	0,1,6.192333890643384e-05,0.00011090163025396473
occurs	1,0,0.00012384667781286768,5.5450815126982364e-05
ocd	0,1,6.192333890643384e-05,0.00011090163025396473
odlx	0,1,6.192333890643384e-05,0.00011090163025396473
official	1,0,0.00012384667781286768,5.5450815126982364e-05
old	1,4,0.00012384667781286768,0.00027725407563491185
once	4,3,0.00030961669453216916,0.00022180326050792945
ondarza	1,0,0.00012384667781286768,5.5450815126982364e-05
one	6,45,0.00043346337234503684,0.002550737495841189
ontacted	0,1,6.192333890643384e-05,0.00011090163025396473
op	0,3,6.192333890643384e-05,0.00022180326050792945
openpage	0,1,6.192333890643384e-05,0.00011090163025396473
operators	0,3,6.192333890643384e-05,0.00022180326050792945
opposite	0,1,6.192333890643384e-05,0.00011090163025396473
optimistic	1,0,0.00012384667781286768,5.5450815126982364e-05
optionscontrol	0,1,6.192333890643384e-05,0.00011090163025396473
orders	0,1,6.192333890643384e-05,0.00011090163025396473
org	2,1,0.0001857700167193015,0.00011090163025396473
orgtrade	0,1,6.192333890643384e-05,0.00011090163025396473
oriental	0,1,6.192333890643384e-05,0.00011090163025396473
original	0,2,6.192333890643384e-05,0.0001663524453809471
originality	0,1,6.192333890643384e-05,0.00011090163025396473
others	3,1,0.00024769335562573535,0.00011090163025396473
ourselves	1,0,0.00012384667781286768,5.5450815126982364e-05
outback	0,1,6.192333890643384e-05,0.00011090163025396473
outlined	1,0,0.00012384667781286768,5.5450815126982364e-05
outlook	2,1,0.0001857700167193015,0.00011090163025396473
outpacing	1,0,0.00012384667781286768,5.5450815126982364e-05
outrageous	0,1,6.192333890643384e-05,0.00011090163025396473
overall	1,1,0.00012384667781286768,0.00011090163025396473
overgaard	1,0,0.00012384667781286768,5.5450815126982364e-05
overnight	0,2,6.192333890643384e-05,0.0001663524453809471
overwhelm	0,1,6.192333890643384e-05,0.00011090163025396473
owe	0,1,6.192333890643384e-05,0.00011090163025396473
own	1,12,0.00012384667781286768,0.0007208605966507708
owned	2,2,0.0001857700167193015,0.0001663524453809471
owners	0,1,6.192333890643384e-05,0.00011090163025396473
ownership	2,0,0.0001857700167193015,5.5450815126982364e-05
oxymoron	1,0,0.00012384667781286768,5.5450815126982364e-05
p	7,13,0.0004953867112514707,0.0007763114117777532
pain	0,2,6.192333890643384e-05,0.0001663524453809471
papua	0,1,6.192333890643384e-05,0.00011090163025396473
part	3,1,0.00024769335562573535,0.00011090163025396473
participate	2,1,0.0001857700167193015,0.00011090163025396473
participation	1,0,0.00012384667781286768,5.5450815126982364e-05
parties	0,3,6.192333890643384e-05,0.00022180326050792945
pass	0,1,6.192333890643384e-05,0.00011090163025396473
passport	0,1,6.192333890643384e-05,0.00011090163025396473
password	4,1,0.00030961669453216916,0.00011090163025396473
pathetic	0,1,6.192333890643384e-05,0.00011090163025396473
pathos	0,1,6.192333890643384e-05,0.00011090163025396473
payne	2,0,0.0001857700167193015,5.5450815126982364e-05
pc	0,4,6.192333890643384e-05,0.00027725407563491185
penance	0,1,6.192333890643384e-05,0.00011090163025396473
percentage	0,2,6.192333890643384e-05,0.0001663524453809471
perfect	1,2,0.00012384667781286768,0.0001663524453809471
perform	0,1,6.192333890643384e-05,0.00011090163025396473
period	5,2,0.000371540033438603,0.0001663524453809471
persist	1,0,0.00012384667781286768,5.5450815126982364e-05
personage	0,1,6.192333890643384e-05,0.00011090163025396473
personal	4,6,0.00030961669453216916,0.0003881557058888766
personality	0,1,6.192333890643384e-05,0.00011090163025396473
personnel	6,0,0.00043346337234503684,5.5450815126982364e-05
persons	1,0,0.00012384667781286768,5.5450815126982364e-05
perth	0,1,6.192333890643384e-05,0.00011090163025396473
pete	1,0,0.00012384667781286768,5.5450815126982364e-05
peter	0,3,6.192333890643384e-05,0.00022180326050792945
petteway	1,0,0.00012384667781286768,5.5450815126982364e-05
phentermine	0,2,6.192333890643384e-05,0.0001663524453809471
philip	1,0,0.00012384667781286768,5.5450815126982364e-05
phillip	1,0,0.00012384667781286768,5.5450815126982364e-05
phone	2,12,0.0001857700167193015,0.0007208605966507708
php	0,3,6.192333890643384e-05,0.00022180326050792945
pilkington	0,1,6.192333890643384e-05,0.00011090163025396473
pipe	1,0,0.00012384667781286768,5.5450815126982364e-05
pitifully	0,1,6.192333890643384e-05,0.00011090163025396473
place	5,12,0.000371540033438603,0.0007208605966507708
plain	0,4,6.192333890643384e-05,0.00027725407563491185
plan	7,0,0.0004953867112514707,5.5450815126982364e-05
plants	2,0,0.0001857700167193015,5.5450815126982364e-05
platitudes	0,1,6.192333890643384e-05,0.00011090163025396473
pleasant	1,0,0.00012384667781286768,5.5450815126982364e-05
please	41,20,0.002600780234070221,0.0011644671176666297
plentiful	0,1,6.192333890643384e-05,0.00011090163025396473
po	0,1,6.192333890643384e-05,0.00011090163025396473
political	0,2,6.192333890643384e-05,0.0001663524453809471
politicians	1,0,0.00012384667781286768,5.5450815126982364e-05
poor	0,3,6.192333890643384e-05,0.00022180326050792945
ports	0,1,6.192333890643384e-05,0.00011090163025396473
positions	1,0,0.00012384667781286768,5.5450815126982364e-05
possesses	0,1,6.192333890643384e-05,0.00011090163025396473
possibilities	0,1,6.192333890643384e-05,0.00011090163025396473
possible	8,5,0.0005573100501579045,0.0003327048907618942
post	0,7,6.192333890643384e-05,0.0004436065210158589
posting	0,1,6.192333890643384e-05,0.00011090163025396473
potential	1,4,0.00012384667781286768,0.00027725407563491185
pound	0,2,6.192333890643384e-05,0.0001663524453809471
practices	2,0,0.0001857700167193015,5.5450815126982364e-05
precluded	1,0,0.00012384667781286768,5.5450815126982364e-05
preneur	0,1,6.192333890643384e-05,0.00011090163025396473
prescriptions	0,1,6.192333890643384e-05,0.00011090163025396473
presence	2,0,0.0001857700167193015,5.5450815126982364e-05
present	2,0,0.0001857700167193015,5.5450815126982364e-05
presented	0,1,6.192333890643384e-05,0.00011090163025396473
pressure	3,2,0.00024769335562573535,0.0001663524453809471
prevent	0,1,6.192333890643384e-05,0.00011090163025396473
prices	2,5,0.0001857700167193015,0.0003327048907618942
pricing	2,2,0.0001857700167193015,0.0001663524453809471
pride	1,0,0.00012384667781286768,5.5450815126982364e-05
priices	0,1,6.192333890643384e-05,0.00011090163025396473
prilosec	0,1,6.192333890643384e-05,0.00011090163025396473
primary	3,0,0.00024769335562573535,5.5450815126982364e-05
printable	0,2,6.192333890643384e-05,0.0001663524453809471
printer	23,0,0.001486160133754412,5.5450815126982364e-05
prior	7,0,0.0004953867112514707,5.5450815126982364e-05
privacy	0,5,6.192333890643384e-05,0.0003327048907618942
private	0,5,6.192333890643384e-05,0.0003327048907618942
pro	0,1,6.192333890643384e-05,0.00011090163025396473
probably	1,4,0.00012384667781286768,0.00027725407563491185
problems	1,3,0.00012384667781286768,0.00022180326050792945
procedures	2,0,0.0001857700167193015,5.5450815126982364e-05
proceeds	1,0,0.00012384667781286768,5.5450815126982364e-05
procrustes	0,1,6.192333890643384e-05,0.00011090163025396473
procurement	2,0,0.0001857700167193015,5.5450815126982364e-05
produce	0,2,6.192333890643384e-05,0.0001663524453809471
producer	0,1,6.192333890643384e-05,0.00011090163025396473
product	2,28,0.0001857700167193015,0.0016080736386824886
profitbanners	0,3,6.192333890643384e-05,0.00022180326050792945
profits	0,1,6.192333890643384e-05,0.00011090163025396473
program	1,2,0.00012384667781286768,0.0001663524453809471
prohibited	1,0,0.00012384667781286768,5.5450815126982364e-05
projects	2,0,0.0001857700167193015,5.5450815126982364e-05
prominent	0,2,6.192333890643384e-05,0.0001663524453809471
promoting	0,2,6.192333890643384e-05,0.0001663524453809471
property	0,2,6.192333890643384e-05,0.0001663524453809471
proposal	2,4,0.0001857700167193015,0.00027725407563491185
prove	0,2,6.192333890643384e-05,0.0001663524453809471
prozac	0,1,6.192333890643384e-05,0.00011090163025396473
pst	1,0,0.00012384667781286768,5.5450815126982364e-05
pts	1,0,0.00012384667781286768,5.5450815126982364e-05
puc	2,0,0.0001857700167193015,5.5450815126982364e-05
pull	4,1,0.00030961669453216916,0.00011090163025396473
pulled	1,0,0.00012384667781286768,5.5450815126982364e-05
pulling	1,0,0.00012384667781286768,5.5450815126982364e-05
purchase	4,5,0.00030961669453216916,0.0003327048907618942
pushed	0,1,6.192333890643384e-05,0.00011090163025396473
pushes	0,1,6.192333890643384e-05,0.00011090163025396473
pushing	0,1,6.192333890643384e-05,0.00011090163025396473
puts	1,0,0.00012384667781286768,5.5450815126982364e-05
quasi	1,0,0.00012384667781286768,5.5450815126982364e-05
queensland	0,2,6.192333890643384e-05,0.0001663524453809471
questions	17,15,0.001114620100315809,0.0008872130420317178
quick	1,0,0.00012384667781286768,5.5450815126982364e-05
quoted	2,2,0.0001857700167193015,0.0001663524453809471
quotes	0,3,6.192333890643384e-05,0.00022180326050792945
rac	1,0,0.00012384667781286768,5.5450815126982364e-05
rail	0,3,6.192333890643384e-05,0.00022180326050792945
railing	0,1,6.192333890643384e-05,0.00011090163025396473
raise	0,2,6.192333890643384e-05,0.0001663524453809471
ramupgradeable	0,1,6.192333890643384e-05,0.00011090163025396473
ranen	1,0,0.00012384667781286768,5.5450815126982364e-05
rapidly	0,1,6.192333890643384e-05,0.00011090163025396473
rather	1,3,0.00012384667781286768,0.00022180326050792945
rd	1,0,0.00012384667781286768,5.5450815126982364e-05
read	0,16,6.192333890643384e-05,0.0009426638571587002
readers	0,3,6.192333890643384e-05,0.00022180326050792945
readies	0,1,6.192333890643384e-05,0.00011090163025396473
reading	0,1,6.192333890643384e-05,0.00011090163025396473
reado	0,1,6.192333890643384e-05,0.00011090163025396473
realize	0,1,6.192333890643384e-05,0.00011090163025396473
really	3,4,0.00024769335562573535,0.00027725407563491185
reasons	0,1,6.192333890643384e-05,0.00011090163025396473
rebels	0,2,6.192333890643384e-05,0.0001663524453809471
recap	2,1,0.0001857700167193015,0.00011090163025396473
receipt	3,2,0.00024769335562573535,0.0001663524453809471
receive	2,8,0.0001857700167193015,0.0004990573361428413
reclaimers	0,1,6.192333890643384e-05,0.00011090163025396473
recognizing	3,0,0.00024769335562573535,5.5450815126982364e-05
recruiting	2,1,0.0001857700167193015,0.00011090163025396473
redesigns	0,1,6.192333890643384e-05,0.00011090163025396473
reduction	2,1,0.0001857700167193015,0.00011090163025396473
reference	0,1,6.192333890643384e-05,0.00011090163025396473
referred	1,1,0.00012384667781286768,0.00011090163025396473
refugee	0,2,6.192333890643384e-05,0.0001663524453809471
regretful	0,1,6.192333890643384e-05,0.00011090163025396473
reliant	3,0,0.00024769335562573535,5.5450815126982364e-05
remember	3,4,0.00024769335562573535,0.00027725407563491185
removed	0,2,6.192333890643384e-05,0.0001663524453809471
removes	0,1,6.192333890643384e-05,0.00011090163025396473
removing	0,1,6.192333890643384e-05,0.00011090163025396473
renewable	2,0,0.0001857700167193015,5.5450815126982364e-05
rental	0,1,6.192333890643384e-05,0.00011090163025396473
reply	0,2,6.192333890643384e-05,0.0001663524453809471
replying	1,0,0.00012384667781286768,5.5450815126982364e-05
representatives	1,1,0.00012384667781286768,0.00011090163025396473
reputation	0,1,6.192333890643384e-05,0.00011090163025396473
required	0,1,6.192333890643384e-05,0.00011090163025396473
requires	0,1,6.192333890643384e-05,0.00011090163025396473
reseller	0,1,6.192333890643384e-05,0.00011090163025396473
resolved	1,0,0.00012384667781286768,5.5450815126982364e-05
respectable	0,1,6.192333890643384e-05,0.00011090163025396473
respond	1,3,0.00012384667781286768,0.00022180326050792945
responses	0,4,6.192333890643384e-05,0.00027725407563491185
restate	0,1,6.192333890643384e-05,0.00011090163025396473
restore	0,1,6.192333890643384e-05,0.00011090163025396473
restrictions	1,0,0.00012384667781286768,5.5450815126982364e-05
retentive	0,1,6.192333890643384e-05,0.00011090163025396473
retired	0,2,6.192333890643384e-05,0.0001663524453809471
retirement	0,1,6.192333890643384e-05,0.00011090163025396473
review	6,4,0.00043346337234503684,0.00027725407563491185
reviewed	0,4,6.192333890643384e-05,0.00027725407563491185
reviewing	0,1,6.192333890643384e-05,0.00011090163025396473
revised	1,0,0.00012384667781286768,5.5450815126982364e-05
revolution	0,2,6.192333890643384e-05,0.0001663524453809471
richard	3,0,0.00024769335562573535,5.5450815126982364e-05
richarddaniel	1,0,0.00012384667781286768,5.5450815126982364e-05
rid	0,1,6.192333890643384e-05,0.00011090163025396473
riding	0,1,6.192333890643384e-05,0.00011090163025396473
rising	1,0,0.00012384667781286768,5.5450815126982364e-05
rizzi	2,0,0.0001857700167193015,5.5450815126982364e-05
rm	0,1,6.192333890643384e-05,0.00011090163025396473
roared	0,1,6.192333890643384e-05,0.00011090163025396473
roberts	9,0,0.0006192333890643383,5.5450815126982364e-05
roibot	0,2,6.192333890643384e-05,0.0001663524453809471
roman	4,0,0.00030961669453216916,5.5450815126982364e-05
room	3,0,0.00024769335562573535,5.5450815126982364e-05
roving	0,4,6.192333890643384e-05,0.00027725407563491185
rudl	0,1,6.192333890643384e-05,0.00011090163025396473
running	2,4,0.0001857700167193015,0.00027725407563491185
russell	1,0,0.00012384667781286768,5.5450815126982364e-05
rvsq	0,1,6.192333890643384e-05,0.00011090163025396473
ryanmcgeachie	1,0,0.00012384667781286768,5.5450815126982364e-05
s	50,66,0.0031580902842281255,0.0037152046135078185
safe	1,2,0.00012384667781286768,0.0001663524453809471
safety	0,2,6.192333890643384e-05,0.0001663524453809471
sale	1,7,0.00012384667781286768,0.0004436065210158589
salt	0,1,6.192333890643384e-05,0.00011090163025396473
sampling	0,1,6.192333890643384e-05,0.00011090163025396473
san	3,0,0.00024769335562573535,5.5450815126982364e-05
sat	1,0,0.00012384667781286768,5.5450815126982364e-05
saturday	1,0,0.00012384667781286768,5.5450815126982364e-05
says	1,2,0.00012384667781286768,0.0001663524453809471
sc	0,2,6.192333890643384e-05,0.0001663524453809471
scams	0,1,6.192333890643384e-05,0.00011090163025396473
schott	1,0,0.00012384667781286768,5.5450815126982364e-05
schumack	3,0,0.00024769335562573535,5.5450815126982364e-05
science	0,1,6.192333890643384e-05,0.00011090163025396473
scientific	0,1,6.192333890643384e-05,0.00011090163025396473
scope	2,0,0.0001857700167193015,5.5450815126982364e-05
screen	0,1,6.192333890643384e-05,0.00011090163025396473
screening	0,1,6.192333890643384e-05,0.00011090163025396473
script	0,3,6.192333890643384e-05,0.00022180326050792945
scroll	0,3,6.192333890643384e-05,0.00022180326050792945
season	1,0,0.00012384667781286768,5.5450815126982364e-05
secret	0,2,6.192333890643384e-05,0.0001663524453809471
section	1,3,0.00012384667781286768,0.00022180326050792945
seems	4,0,0.00030961669453216916,5.5450815126982364e-05
seen	1,2,0.00012384667781286768,0.0001663524453809471
seize	2,0,0.0001857700167193015,5.5450815126982364e-05
sells	0,2,6.192333890643384e-05,0.0001663524453809471
sempratrading	1,0,0.00012384667781286768,5.5450815126982364e-05
sengupta	1,0,0.00012384667781286768,5.5450815126982364e-05
sent	5,6,0.000371540033438603,0.0003881557058888766
sentence	0,2,6.192333890643384e-05,0.0001663524453809471
separate	1,4,0.00012384667781286768,0.00027725407563491185
sera	1,0,0.00012384667781286768,5.5450815126982364e-05
serial	0,1,6.192333890643384e-05,0.00011090163025396473
serious	0,1,6.192333890643384e-05,0.00011090163025396473
served	0,1,6.192333890643384e-05,0.00011090163025396473
servers	0,2,6.192333890643384e-05,0.0001663524453809471
services	4,6,0.00030961669453216916,0.0003881557058888766
session	0,1,6.192333890643384e-05,0.00011090163025396473
setting	2,0,0.0001857700167193015,5.5450815126982364e-05
settled	2,0,0.0001857700167193015,5.5450815126982364e-05
settlement	2,0,0.0001857700167193015,5.5450815126982364e-05
several	11,5,0.000743080066877206,0.0003327048907618942
seward	0,1,6.192333890643384e-05,0.00011090163025396473
sexual	0,2,6.192333890643384e-05,0.0001663524453809471
sezgen	4,0,0.00030961669453216916,5.5450815126982364e-05
shall	1,1,0.00012384667781286768,0.00011090163025396473
shanbhogue	5,0,0.000371540033438603,5.5450815126982364e-05
shandong	0,1,6.192333890643384e-05,0.00011090163025396473
shared	3,0,0.00024769335562573535,5.5450815126982364e-05
shares	0,1,6.192333890643384e-05,0.00011090163025396473
sharing	2,1,0.0001857700167193015,0.00011090163025396473
sharpens	0,1,6.192333890643384e-05,0.00011090163025396473
shenkman	1,0,0.00012384667781286768,5.5450815126982364e-05
shiip	0,2,6.192333890643384e-05,0.0001663524453809471
shop	0,3,6.192333890643384e-05,0.00022180326050792945
shorter	0,1,6.192333890643384e-05,0.00011090163025396473
should	8,14,0.0005573100501579045,0.0008317622269047354
showcases	0,5,6.192333890643384e-05,0.0003327048907618942
shown	0,2,6.192333890643384e-05,0.0001663524453809471
shutdown	0,1,6.192333890643384e-05,0.00011090163025396473
shy	1,0,0.00012384667781286768,5.5450815126982364e-05
side	0,2,6.192333890643384e-05,0.0001663524453809471
sierra	0,4,6.192333890643384e-05,0.00027725407563491185
sign	1,3,0.00012384667781286768,0.00022180326050792945
signed	0,3,6.192333890643384e-05,0.00022180326050792945
signing	0,1,6.192333890643384e-05,0.00011090163025396473
silver	0,1,6.192333890643384e-05,0.00011090163025396473
simply	0,2,6.192333890643384e-05,0.0001663524453809471
singing	0,1,6.192333890643384e-05,0.00011090163025396473
singleton	1,0,0.00012384667781286768,5.5450815126982364e-05
six	1,2,0.00012384667781286768,0.0001663524453809471
